סמל ישוב בחירות,שם ישוב בחירות,סמל קלפי,סמל רכוז,כתובת קלפי,סמל ישוב קלפי,שם ישוב קלפי,סמל רחוב קלפי,שם רחוב קלפי,מס' בית,מקום קלפי,סווג מקום,מחוז
5000,תל אביב - יפו,751.0,085,"מעפילי אגוז,74 ",5000,תל אביב - יפו,2960,מעפילי אגוז,74,"בי""ס תל חי",בית ספר ממלכתי,תא
5000,תל אביב - יפו,752.0,109,"דרך ההגנה,106 ",5000,תל אביב - יפו,2658,דרך ההגנה,106,תלמוד תורה תפארת יוסף,"תלמוד תורה (ת""ת)",תא
5000,תל אביב - יפו,753.0,019,"התקוה,78 ",5000,תל אביב - יפו,2778,התקוה,78,אולפן מעלה,בית תרבות/מועדון,תא
5000,תל אביב - יפו,754.0,043,"מושיע,21 ",5000,תל אביב - יפו,2727,מושיע,21,"בי""ס הירדן",בית ספר ממלכתי,תא
5000,תל אביב - יפו,755.0,019,"התקוה,78 ",5000,תל אביב - יפו,2778,התקוה,78,אולפן מעלה,בית תרבות/מועדון,תא
5000,תל אביב - יפו,756.0,043,"מושיע,21 ",5000,תל אביב - יפו,2727,מושיע,21,"בי""ס הירדן",בית ספר ממלכתי,תא
5000,תל אביב - יפו,757.0,019,"התקוה,78 ",5000,תל אביב - יפו,2778,התקוה,78,אולפן מעלה,בית תרבות/מועדון,תא
5000,תל אביב - יפו,758.0,022,"לובטקין צביה,35 ",5000,תל אביב - יפו,2981,לובטקין צביה,35,"בי""ס בעל שם טוב",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,759.0,216,"שד ששת הימים,6 ",5000,תל אביב - יפו,2959,שד ששת הימים,6,"מתנ""ס נווה אליעזר","מתנ""ס/מועדון נוער",תא
5000,תל אביב - יפו,760.0,031,"בושם,2 ",5000,תל אביב - יפו,2964,בושם,2,"בי""ס גולומב",בית ספר ממלכתי,תא
5000,תל אביב - יפו,761.0,031,"בושם,2 ",5000,תל אביב - יפו,2964,בושם,2,"בי""ס גולומב",בית ספר ממלכתי,תא
5000,תל אביב - יפו,762.0,031,"בושם,2 ",5000,תל אביב - יפו,2964,בושם,2,"בי""ס גולומב",בית ספר ממלכתי,תא
5000,תל אביב - יפו,763.0,067,"אורים,41 ",5000,תל אביב - יפו,2834,אורים,41,"בי""ס עמיאל",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,764.0,019,"התקוה,78 ",5000,תל אביב - יפו,2778,התקוה,78,אולפן מעלה,בית תרבות/מועדון,תא
5000,תל אביב - יפו,765.0,217,"דרך הטייסים,28 ",5000,תל אביב - יפו,2601,דרך הטייסים,28,"בי""ס אורט יד סינגלובסקי",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,766.0,019,"התקוה,78 ",5000,תל אביב - יפו,2778,התקוה,78,אולפן מעלה,בית תרבות/מועדון,תא
5000,תל אביב - יפו,772.0,026,"הקרן,6 ",5000,תל אביב - יפו,2417,הקרן,6,"בי""ס נופים",בית ספר ממלכתי,תא
5000,תל אביב - יפו,773.0,021,"ישראל מסלנט,42 ",5000,תל אביב - יפו,2306,ישראל מסלנט,42,"בי""ס בית יעקב ה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,774.0,021,"ישראל מסלנט,42 ",5000,תל אביב - יפו,2306,ישראל מסלנט,42,"בי""ס בית יעקב ה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,775.0,021,"ישראל מסלנט,42 ",5000,תל אביב - יפו,2306,ישראל מסלנט,42,"בי""ס בית יעקב ה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,776.0,026,"הקרן,6 ",5000,תל אביב - יפו,2417,הקרן,6,"בי""ס נופים",בית ספר ממלכתי,תא
5000,תל אביב - יפו,777.0,092,"קפלנסקי,2 ",5000,תל אביב - יפו,2430,קפלנסקי,2,"בי""ס דיזינגוף(דוד רמז)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,778.0,092,"קפלנסקי,2 ",5000,תל אביב - יפו,2430,קפלנסקי,2,"בי""ס דיזינגוף(דוד רמז)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,780.0,211,"הקשת,6א",5000,תל אביב - יפו,2408,הקשת,6,מרכז לקשיש -בית עמיעז,מועדון קשישים,תא
5000,תל אביב - יפו,781.0,211,"הקשת,6א",5000,תל אביב - יפו,2408,הקשת,6,מרכז לקשיש -בית עמיעז,מועדון קשישים,תא
5000,תל אביב - יפו,782.0,026,"הקרן,6 ",5000,תל אביב - יפו,2417,הקרן,6,"בי""ס נופים",בית ספר ממלכתי,תא
5000,תל אביב - יפו,783.0,092,"קפלנסקי,2 ",5000,תל אביב - יפו,2430,קפלנסקי,2,"בי""ס דיזינגוף(דוד רמז)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,784.0,095,"ישראל מסלנט,27 ",5000,תל אביב - יפו,2306,ישראל מסלנט,27,מועדון נוער שפירא,"מתנ""ס/מועדון נוער",תא
5000,תל אביב - יפו,785.0,026,"הקרן,6 ",5000,תל אביב - יפו,2417,הקרן,6,"בי""ס נופים",בית ספר ממלכתי,תא
5000,תל אביב - יפו,786.0,095,"ישראל מסלנט,27 ",5000,תל אביב - יפו,2306,ישראל מסלנט,27,מועדון נוער שפירא,"מתנ""ס/מועדון נוער",תא
5000,תל אביב - יפו,787.0,095,"ישראל מסלנט,27 ",5000,תל אביב - יפו,2306,ישראל מסלנט,27,מועדון נוער שפירא,"מתנ""ס/מועדון נוער",תא
5000,תל אביב - יפו,788.0,095,"ישראל מסלנט,27 ",5000,תל אביב - יפו,2306,ישראל מסלנט,27,מועדון נוער שפירא,"מתנ""ס/מועדון נוער",תא
5000,תל אביב - יפו,789.0,092,"קפלנסקי,2 ",5000,תל אביב - יפו,2430,קפלנסקי,2,"בי""ס דיזינגוף(דוד רמז)",בית ספר ממלכתי,תא
5000,תל אביב - יפו,790.0,074,דה מודינה אריה,5000,תל אביב - יפו,2353,דה מודינה אריה,0,"בי""ס שורשים (ויתקין)",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,791.0,021,"ישראל מסלנט,42 ",5000,תל אביב - יפו,2306,ישראל מסלנט,42,"בי""ס בית יעקב ה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,792.0,021,"ישראל מסלנט,42 ",5000,תל אביב - יפו,2306,ישראל מסלנט,42,"בי""ס בית יעקב ה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,793.0,211,"הקשת,6א",5000,תל אביב - יפו,2408,הקשת,6,מרכז לקשיש -בית עמיעז,מועדון קשישים,תא
5000,תל אביב - יפו,795.0,074,דה מודינה אריה,5000,תל אביב - יפו,2353,דה מודינה אריה,0,"בי""ס שורשים (ויתקין)",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,797.0,074,דה מודינה אריה,5000,תל אביב - יפו,2353,דה מודינה אריה,0,"בי""ס שורשים (ויתקין)",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,800.0,074,דה מודינה אריה,5000,תל אביב - יפו,2353,דה מודינה אריה,0,"בי""ס שורשים (ויתקין)",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,803.0,210,"הרצל,155 ",5000,תל אביב - יפו,2215,הרצל,155,"בי""ס לטבע",בית ספר ממלכתי,תא
5000,תל אביב - יפו,821.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,822.0,069,"העליה,49 ",5000,תל אביב - יפו,2216,העליה,49,"בי""ס רוגוזין תיכון עירוני ו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,825.0,194,"גולדמן נחום,3 ",5000,תל אביב - יפו,1442,גולדמן נחום,3,"בי""ס עמל טכנולוגי",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,826.0,194,"גולדמן נחום,3 ",5000,תל אביב - יפו,1442,גולדמן נחום,3,"בי""ס עמל טכנולוגי",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,827.0,210,"הרצל,155 ",5000,תל אביב - יפו,2215,הרצל,155,"בי""ס לטבע",בית ספר ממלכתי,תא
5000,תל אביב - יפו,835.0,075,"שז""ר זלמן,39 ",5000,תל אביב - יפו,3007,"שז""ר זלמן",39,"בי""ס שזר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,836.0,034,"פסטלוצי,34 ",5000,תל אביב - יפו,1968,פסטלוצי,34,"בי""ס ויצמן",בית ספר ממלכתי,תא
5000,תל אביב - יפו,837.0,203,"נס לגויים,53 ",5000,תל אביב - יפו,2155,נס לגויים,53,"ב""ס תיכון אורט יד שפירא",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,838.0,034,"פסטלוצי,34 ",5000,תל אביב - יפו,1968,פסטלוצי,34,"בי""ס ויצמן",בית ספר ממלכתי,תא
5000,תל אביב - יפו,839.0,075,"שז""ר זלמן,39 ",5000,תל אביב - יפו,3007,"שז""ר זלמן",39,"בי""ס שזר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,840.0,204,"צונץ,11 ",5000,תל אביב - יפו,3014,צונץ,11,"בי""ס רש""י ראשית חכמה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,841.0,204,"צונץ,11 ",5000,תל אביב - יפו,3014,צונץ,11,"בי""ס רש""י ראשית חכמה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,842.0,203,"נס לגויים,53 ",5000,תל אביב - יפו,2155,נס לגויים,53,"ב""ס תיכון אורט יד שפירא",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,843.0,023,"דקל,2 ",5000,תל אביב - יפו,3009,דקל,2,"בי""ס ברנר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,844.0,075,"שז""ר זלמן,39 ",5000,תל אביב - יפו,3007,"שז""ר זלמן",39,"בי""ס שזר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,845.0,075,"שז""ר זלמן,39 ",5000,תל אביב - יפו,3007,"שז""ר זלמן",39,"בי""ס שזר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,846.0,204,"צונץ,11 ",5000,תל אביב - יפו,3014,צונץ,11,"בי""ס רש""י ראשית חכמה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,847.0,046,"נחל שורק,5א",5000,תל אביב - יפו,2184,נחל שורק,5,"בי""ס יסודי רש""י",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,848.0,047,"נחל שורק,5 ",5000,תל אביב - יפו,2184,נחל שורק,5,"בי""ס חב""ד לבנות",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,849.0,047,"נחל שורק,5 ",5000,תל אביב - יפו,2184,נחל שורק,5,"בי""ס חב""ד לבנות",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,850.0,200,"רובינשטיין יצחק,14 ",5000,תל אביב - יפו,2029,רובינשטיין יצחק,14,"מרכז קהילתי רק""ע",מרכז קהילתי,תא
5000,תל אביב - יפו,851.0,027,"קהילת קנדה,3 ",5000,תל אביב - יפו,2199,קהילת קנדה,3,"בי""ס ע""ש איתמר בן אב""י",בית ספר ממלכתי,תא
5000,תל אביב - יפו,852.0,200,"רובינשטיין יצחק,14 ",5000,תל אביב - יפו,2029,רובינשטיין יצחק,14,"מרכז קהילתי רק""ע",מרכז קהילתי,תא
5000,תל אביב - יפו,853.0,200,"רובינשטיין יצחק,14 ",5000,תל אביב - יפו,2029,רובינשטיין יצחק,14,"מרכז קהילתי רק""ע",מרכז קהילתי,תא
5000,תל אביב - יפו,854.0,047,"נחל שורק,5 ",5000,תל אביב - יפו,2184,נחל שורק,5,"בי""ס חב""ד לבנות",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,855.0,027,"קהילת קנדה,3 ",5000,תל אביב - יפו,2199,קהילת קנדה,3,"בי""ס ע""ש איתמר בן אב""י",בית ספר ממלכתי,תא
5000,תל אביב - יפו,856.0,201,"חיננית,5 ",5000,תל אביב - יפו,3002,חיננית,5,רב שרותים לקשיש,מועדון קשישים,תא
5000,תל אביב - יפו,857.0,200,"רובינשטיין יצחק,14 ",5000,תל אביב - יפו,2029,רובינשטיין יצחק,14,"מרכז קהילתי רק""ע",מרכז קהילתי,תא
5000,תל אביב - יפו,858.0,023,"דקל,2 ",5000,תל אביב - יפו,3009,דקל,2,"בי""ס ברנר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,859.0,201,"חיננית,5 ",5000,תל אביב - יפו,3002,חיננית,5,רב שרותים לקשיש,מועדון קשישים,תא
5000,תל אביב - יפו,860.0,204,"צונץ,11 ",5000,תל אביב - יפו,3014,צונץ,11,"בי""ס רש""י ראשית חכמה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,861.0,203,"נס לגויים,53 ",5000,תל אביב - יפו,2155,נס לגויים,53,"ב""ס תיכון אורט יד שפירא",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,862.0,200,"רובינשטיין יצחק,14 ",5000,תל אביב - יפו,2029,רובינשטיין יצחק,14,"מרכז קהילתי רק""ע",מרכז קהילתי,תא
5000,תל אביב - יפו,863.0,201,"חיננית,5 ",5000,תל אביב - יפו,3002,חיננית,5,רב שרותים לקשיש,מועדון קשישים,תא
5000,תל אביב - יפו,865.0,046,"נחל שורק,5א",5000,תל אביב - יפו,2184,נחל שורק,5,"בי""ס יסודי רש""י",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,866.0,200,"רובינשטיין יצחק,14 ",5000,תל אביב - יפו,2029,רובינשטיין יצחק,14,"מרכז קהילתי רק""ע",מרכז קהילתי,תא
5000,תל אביב - יפו,869.0,048,"פיקוס,19 ",5000,תל אביב - יפו,2023,פיקוס,19,"בי""ס חשמונאים",בית ספר ממלכתי,תא
5000,תל אביב - יפו,870.0,048,"פיקוס,19 ",5000,תל אביב - יפו,2023,פיקוס,19,"בי""ס חשמונאים",בית ספר ממלכתי,תא
5000,תל אביב - יפו,871.0,048,"פיקוס,19 ",5000,תל אביב - יפו,2023,פיקוס,19,"בי""ס חשמונאים",בית ספר ממלכתי,תא
5000,תל אביב - יפו,872.0,048,"פיקוס,19 ",5000,תל אביב - יפו,2023,פיקוס,19,"בי""ס חשמונאים",בית ספר ממלכתי,תא
5000,תל אביב - יפו,873.0,202,"פחד יצחק,8 ",5000,תל אביב - יפו,1861,פחד יצחק,8,"בי""ס שילה בנים",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,874.0,048,"פיקוס,19 ",5000,תל אביב - יפו,2023,פיקוס,19,"בי""ס חשמונאים",בית ספר ממלכתי,תא
5000,תל אביב - יפו,875.0,076,"שד חב""ד,25 ",5000,תל אביב - יפו,1935,"שד חב""ד",25,"בי""ס שילה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,876.0,076,"שד חב""ד,25 ",5000,תל אביב - יפו,1935,"שד חב""ד",25,"בי""ס שילה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,877.0,075,"שז""ר זלמן,39 ",5000,תל אביב - יפו,3007,"שז""ר זלמן",39,"בי""ס שזר",בית ספר ממלכתי,תא
5000,תל אביב - יפו,878.0,076,"שד חב""ד,25 ",5000,תל אביב - יפו,1935,"שד חב""ד",25,"בי""ס שילה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,879.0,076,"שד חב""ד,25 ",5000,תל אביב - יפו,1935,"שד חב""ד",25,"בי""ס שילה",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,880.0,118,"חידושי הרי""ם,12 ",5000,תל אביב - יפו,1952,"חידושי הרי""ם",12,"בי""ס תיכון מקיף יפו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,881.0,027,"קהילת קנדה,3 ",5000,תל אביב - יפו,2199,קהילת קנדה,3,"בי""ס ע""ש איתמר בן אב""י",בית ספר ממלכתי,תא
5000,תל אביב - יפו,882.0,118,"חידושי הרי""ם,12 ",5000,תל אביב - יפו,1952,"חידושי הרי""ם",12,"בי""ס תיכון מקיף יפו",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,884.0,220,"פסטלוצי,34 ",5000,תל אביב - יפו,1968,פסטלוצי,34,"בי""ס ממלכתי ""לב יפו""",,תא
5000,תל אביב - יפו,885.0,220,"פסטלוצי,34 ",5000,תל אביב - יפו,1968,פסטלוצי,34,"בי""ס ממלכתי ""לב יפו""",,תא
5000,תל אביב - יפו,886.0,034,"פסטלוצי,34 ",5000,תל אביב - יפו,1968,פסטלוצי,34,"בי""ס ויצמן",בית ספר ממלכתי,תא
5000,תל אביב - יפו,887.0,034,"פסטלוצי,34 ",5000,תל אביב - יפו,1968,פסטלוצי,34,"בי""ס ויצמן",בית ספר ממלכתי,תא
5000,תל אביב - יפו,888.0,034,"פסטלוצי,34 ",5000,תל אביב - יפו,1968,פסטלוצי,34,"בי""ס ויצמן",בית ספר ממלכתי,תא
5000,תל אביב - יפו,890.0,084,"נועם,8 ",5000,תל אביב - יפו,1980,נועם,8,"בי""ס הדמוקרטי הפתוח",בית ספר ממלכתי,תא
5000,תל אביב - יפו,891.0,084,"נועם,8 ",5000,תל אביב - יפו,1980,נועם,8,"בי""ס הדמוקרטי הפתוח",בית ספר ממלכתי,תא
5000,תל אביב - יפו,892.0,084,"נועם,8 ",5000,תל אביב - יפו,1980,נועם,8,"בי""ס הדמוקרטי הפתוח",בית ספר ממלכתי,תא
5000,תל אביב - יפו,893.0,084,"נועם,8 ",5000,תל אביב - יפו,1980,נועם,8,"בי""ס הדמוקרטי הפתוח",בית ספר ממלכתי,תא
5000,תל אביב - יפו,894.0,202,"פחד יצחק,8 ",5000,תל אביב - יפו,1861,פחד יצחק,8,"בי""ס שילה בנים",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,895.0,048,"פיקוס,19 ",5000,תל אביב - יפו,2023,פיקוס,19,"בי""ס חשמונאים",בית ספר ממלכתי,תא
5000,תל אביב - יפו,896.0,027,"קהילת קנדה,3 ",5000,תל אביב - יפו,2199,קהילת קנדה,3,"בי""ס ע""ש איתמר בן אב""י",בית ספר ממלכתי,תא
5000,תל אביב - יפו,897.0,027,"קהילת קנדה,3 ",5000,תל אביב - יפו,2199,קהילת קנדה,3,"בי""ס ע""ש איתמר בן אב""י",בית ספר ממלכתי,תא
5000,תל אביב - יפו,916.0,223,"יפת,44 ",5000,תל אביב - יפו,1994,יפת,44,"בי""ס תיכון כב'",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,918.0,113,"קדם,40 ",5000,תל אביב - יפו,1760,קדם,40,"בי""ס חסן עראפה",בית ספר ממלכתי,תא
5000,תל אביב - יפו,919.0,113,"קדם,40 ",5000,תל אביב - יפו,1760,קדם,40,"בי""ס חסן עראפה",בית ספר ממלכתי,תא
5000,תל אביב - יפו,923.0,051,"פייר מנדס פרנס,17 ",5000,תל אביב - יפו,1791,פייר מנדס פרנס,17,"בי""ס יסודי אחוה",בית ספר ממלכתי,תא
5000,תל אביב - יפו,925.0,051,"פייר מנדס פרנס,17 ",5000,תל אביב - יפו,1791,פייר מנדס פרנס,17,"בי""ס יסודי אחוה",בית ספר ממלכתי,תא
5000,תל אביב - יפו,926.0,110,"דונולו הרופא,12 ",5000,תל אביב - יפו,1796,דונולו הרופא,12,"בי""ס תיכון מקיף יב'",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,927.0,110,"דונולו הרופא,12 ",5000,תל אביב - יפו,1796,דונולו הרופא,12,"בי""ס תיכון מקיף יב'",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,934.0,110,"דונולו הרופא,12 ",5000,תל אביב - יפו,1796,דונולו הרופא,12,"בי""ס תיכון מקיף יב'",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,935.0,202,"פחד יצחק,8 ",5000,תל אביב - יפו,1861,פחד יצחק,8,"בי""ס שילה בנים",בית ספר ממלכתי דתי,תא
5000,תל אביב - יפו,950.0,054,"עולי הגרדום,7 ",5000,תל אביב - יפו,345,עולי הגרדום,7,"בי""ס ישגב",בית ספר ממלכתי,תא
5000,תל אביב - יפו,951.0,121,"אבנר,1 ",5000,תל אביב - יפו,313,אבנר,1,מועדון נוער צהלה,"מתנ""ס/מועדון נוער",תא
5000,תל אביב - יפו,952.0,163,"אשכול לוי,94 ",5000,תל אביב - יפו,197,אשכול לוי,94,"בי""ס ממלכתי אביב",בית ספר ממלכתי,תא
5000,תל אביב - יפו,953.0,010,"מגדל שרשן,17 ",5000,תל אביב - יפו,216,מגדל שרשן,17,בי'ס אלחריזי,בית ספר ממלכתי,תא
5000,תל אביב - יפו,954.0,160,"לבנון חיים,37 ",5000,תל אביב - יפו,116,לבנון חיים,37,מרכז קהילתי רמת אביב,מרכז קהילתי,תא
5000,תל אביב - יפו,955.0,080,"בן יהודה,227 ",5000,תל אביב - יפו,510,בן יהודה,227,"בי""ס תיכון ה",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,956.0,187,"דרך נמיר מרדכי,81 ",5000,תל אביב - יפו,1011,דרך נמיר מרדכי,81,"תיכון חדש ע""ש רבין",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,957.0,191,"שבזי,22 ",5000,תל אביב - יפו,1327,שבזי,22,מרכז קהילתי נווה צדק,מרכז קהילתי,תא
5000,תל אביב - יפו,958.0,081,"שפע טל,15 ",5000,תל אביב - יפו,1558,שפע טל,15,עירייה-מתחם גבעת התחמושת,מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,959.0,081,"שפע טל,15 ",5000,תל אביב - יפו,1558,שפע טל,15,עירייה-מתחם גבעת התחמושת,מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,960.0,035,"ביצרון,19 ",5000,תל אביב - יפו,2548,ביצרון,19,"בי""ס דוד בלוך",בית ספר ממלכתי,תא
5000,תל אביב - יפו,962.0,223,"יפת,44 ",5000,תל אביב - יפו,1994,יפת,44,"בי""ס תיכון כב'",בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,963.0,146,"טשרנא,7 ",5000,תל אביב - יפו,2691,טשרנא,7,קרית חינוך-יד אליהו,בית ספר תיכון עירוני,תא
5000,תל אביב - יפו,964.0,210,"הרצל,155 ",5000,תל אביב - יפו,2215,הרצל,155,"בי""ס לטבע",בית ספר ממלכתי,תא
5000,תל אביב - יפו,965.0,210,"הרצל,155 ",5000,תל אביב - יפו,2215,הרצל,155,"בי""ס לטבע",בית ספר ממלכתי,תא
5000,תל אביב - יפו,966.0,152,"שארית ישראל,10 ",5000,תל אביב - יפו,1637,שארית ישראל,10,מרכז המוזיקה לנוער,מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,967.0,152,"שארית ישראל,10 ",5000,תל אביב - יפו,1637,שארית ישראל,10,מרכז המוזיקה לנוער,מוסד מוניציפלי-משרדים,תא
5000,תל אביב - יפו,968.0,163,"אשכול לוי,94 ",5000,תל אביב - יפו,197,אשכול לוי,94,"בי""ס ממלכתי אביב",בית ספר ממלכתי,תא
5000,תל אביב - יפו,990.0,195,"הצפירה,20 ",5000,תל אביב - יפו,1526,הצפירה,20,"בי""ס שבח מופת",בית ספר תיכון עירוני,תא